URL,Pavadinimas,Aprašymas,Telefonas,Svetainė,El. paštas,Adresas
https://www.trustedshops.de/bewertung/info_X85CCAFCA05A65943C1D5211B1C6177CF.html,teegschwendner.de,"Nice to TEA you – bei TeeGschwendner! Wer bei TeeGschwendner vorbei geht, erschnuppert ihn sofort: Den Duft der weiten Teewelt! Hier lässt sich Teegenuss mit allen Sinnen erleben. Das Genusserlebnis einer guten Tasse Tee stand von Beginn an im Mittelpunkt der Arbeit von TeeGschwendner. Als Marktführer im Teefachhandel ist TeeGschwendner die Top-Adresse für Teegenießer mit 126 Fachgeschäften und über 40 Jahren Firmengeschichte. Teekauf ist schließlich Vertrauenssache! Sie haben noch keinen Lieblingstee? Bei TeeGschwendner finden Sie ihn! Rund 350 Sorten an losen Tees aus aller Welt stehen in den Fachgeschäften sowie im Online Shop zur Auswahl.",+49222592140,http://www.teegschwendner.de,teemail@teegschwendner.de,TeeGschwendner GmbH Heidestr. 26 53340 Meckenheim Deutschland
https://www.trustedshops.de/bewertung/info_X2EC49C97AF121D2756F26940864194DA.html,wark24.de,"Bei Wark24 finden Sie ca. 2.000 Artikel namhafter Hersteller rund um Küche und Haushalt. Egal ob Ipuro, Uhu, Chupa Chups, Armor All, Siemens, Jura oder Dr. Becher. Für jeden Bereich von Kaffee über Süsswaren bis hin zu Grillzubehör oder Wasserbettpflege ist für jeden sicherlich etwas dabei. Immer zu günstigen Preisen und bei Abnahme größerer Mengen mit attraktiven Staffelrabatten. Taggleicher Versand bei Zahlungseingang bis 11 Uhr kostenloser Versand und Rückversand 30 Tage Rückgaberecht",+4924045967475,http://www.wark24.de,service@wark24.de,Hans-Jürgen Wark e.K. Konrad-Zuse-Straße 38 52477 Alsdorf Deutschland
https://www.trustedshops.de/bewertung/info_X2492CE6737A4A3FCE5AE1D24A8AE863F.html,Flaschenbauer - Flaschengroßhandel & Online-Shop Bauer,"Flaschenbauer - Ihr Online-Shop rund um die Themen Einmachen, Einkochen und Lebensmittelverpackung. Entdecken Sie das Sortiment an Einmachgläsern, Weckgläsern, Flaschen und Konservendosen bei Flaschenbauer. Freuen Sie sich als Privatkunde über die günstigen Preise und die kundenfreundliche Beratung. Großhandelskunden - Winzer, Landwirte und Lebensmittelproduzenten - profitieren von individuellen Konditionen, den langjährigen Erfahrungen und Kontakte in der Branche und unserer Zuverlässigkeit. Einmachgläser, Flaschen und Konservendosen kaufen Sie immer günstig bei Flaschenbauer. Testen Sie es aus und bleiben Sie uns treu - wie viele zufriedene Kunden vor ihnen. Ihr Team von Flaschenbauer",+497141643690,http://www.flaschenbauer.de,info@flaschenbauer.de,Hartmut Bauer e.K. Bietigheimer Straße 60 71732 Tamm Deutschland
https://www.trustedshops.de/bewertung/info_X6ACB0ED1459F3456140E005805F9D814.html,Lebe Gesund Versand GmbH,"Seit 1998 bieten wir von Lebe Gesund vegane Lebensmittel an. Die Vielfalt guter Lebensmittel, die Sie bei uns bestellen, stammt weitgehend aus einem Verbund landwirtschaftlicher Höfe in unserer Region sowie aus unserer eigenen Naturproduktion mit Feinkost, Steinmühle, Bäckerei und Feinbäckerei. Weil die Achtung vor dem Leben in allen seinen Formen für uns die Grundlage ist, sind unsere Lebensmittel von Natur aus vegan – denn im Friedfertigen Landbau wird nicht nur ohne Pestizide, sondern auch ohne Mist und Gülle gearbeitet. Frei von Tierleid, und damit im Einklang mit der Natur. Freuen Sie sich auf Lebensmittel mit einem feinen Aroma und einem köstlichen Geschmack „wie früher“. LEBENSmittel, in denen wirklich noch das Leben steckt. Einfach in unserem veganen Online-Shop bestellt – frisch, nachhaltig und zuverlässig schnell geliefert.",+498001224000,http://www.lebegesund.de,info@lebegesund.de,Lebe Gesund Versand GmbH Max-Braun-Str. 4 97828 Marktheidenfeld Deutschland
https://www.trustedshops.de/bewertung/info_X657904AB99392B17D96086CF25134A32.html,espressissimo.de,"Erleben Sie die ganze Welt des Kaffees - von gemahlen bis Bohne, vom preiswerten Bürokaffee bis hochwertigen Speciality Coffee. Für jeden Kaffeegeschmack und jede Kaffeemaschine haben wir den richtigen Kaffee. Neben der ""Kaffee-Software"" können Sie bei Espressissimo auch die Hardware online beziehen: feinste Espressomaschinen von Rocket, Bezzera, Quickmill und Lelit. Kaffeemühlen von Eureka, Macap, Quamar und vielen anderen. Barista Tools der bekanntesten Hersteller. Gerne beraten wir Sie telefonisch und persönlich nach Terminabsprache!",+49942118232250,http://www.espressissimo.de,service@espressissimo.de,Oliver Pflüger Lintnerstraße 2 85354 Freising Deutschland
https://www.trustedshops.de/bewertung/info_XAE545BCEC2ECFA135E4BF31617F2D333.html,myfairtrade.com,"Bei myFairtrade erwartet Sie ein sorgfältig ausgewähltes Sortiment mit über 1.000 Produkten aus den Bereichen Gesundheit, Lifestyle, Essen, Wellness und Sport – und das alles aus einer Hand. Kaufen Sie mit gutem Gewissen und zu fairen Preisen ein, denn die Qualität der Produkte steht bei myFairtrade.com an erster Stelle. Es werden für die Herstellung nur hochwertige Rohstoffe und natürliche Zutaten verwendet. Das ist der Online-Shop für gesunde Ernährung. Eine gesunde Ernährung ist, neben viel Bewegung und Entspannung, für Ihre Gesundheit sehr wichtig. Die Ernährung gibt Ihrem Körper wichtige Stoffe, ohne die er nicht funktionieren kann. Eine Ernährung mit vielen frischen Zutaten versorgt Sie mit Mineralstoffen, Spurenelementen und Vitaminen. Falls Sie Ihren Körper mit Nahrungsergänzungsmitteln unterstützen möchten, finden Sie in diesem Shop eine grosse Auswahl an Produkten, beispielsweise Calcium, Magnesium oder Vitamin C. Wenn Sport und Bewegung bei Ihnen auf der Tagesordnung stehen, dann wird Ihnen die grosse Auswahl an Proteinen, Superfoods und Mineralstoffen gefallen. Egal ob Leistungssportler oder Freizeitsportler: Pflanzliche Produkte versorgen den Körper mit allem, was er braucht. Damit der Kopf wieder frei wird und Sie sich vom Stress erholen können, wartet bei myFairtrade auch eine grosse Auswahl an Entspannungs- und Pflegeprodukten auf Sie: Ätherische Öle, Cremes und Lotionen für die Hautpflege oder wohltuende Bäder – Sie entscheiden, was Ihnen gut tut.",+41415118500,http://www.myfairtrade.com,trustedshops@myfairtrade.com,Fair Trade Handels AG Seidenhofstrasse 2 6003 Luzern Schweiz
https://www.trustedshops.de/bewertung/info_XCE332212CF2D9FCC1F65ADCD82B39059.html,www.club-of-wine.de,"Wir lieben Wein – und das seit über 130 Jahren. Mit Club of Wine setzt die Weingesellschaft Ruyter & Ast ihre Tradition und Expertise auch im 21. Jahrhundert fort. Auf diesen Seiten entdecken Sie die aufregende Welt des Weins, erfahren alles zu unseren Top-Erzeugern und treten mit unseren spannenden Angeboten eine kulinarische Weltreise an. Profitieren Sie von unserer Erfahrung als eines der ältesten Weinhandelshäuser Deutschlands. Lassen Sie sich verführen – zu Ihrem neuen Lieblingswein. Der nächste Hit wartet schon: Unterwegs zu den besten Anbaugebieten Für unsere Weine sind wir auf der ganzen Welt unterwegs. Und kennen viele Spitzenproduzenten persönlich. Von süffigen Alltagsbegleitern bis zur absoluten Rarität bieten wir Ihnen bei Club of Wine Produkte aus aller Herren Länder. Die überzeugenden Weine Südafrikas liegen uns traditionell besonders am Herzen. Denn dort, wo zwei Ozeane aufeinander treffen und eine einmalige Landschaft das Klima prägt, entstehen vielfältige, körperreiche Genüsse, die Sie entdecken sollten. Genuss ist keine Wissenschaft: Mit Club of Wine werden Sie zum Kenner Wir sind der Ansicht, dass Wein für jeden etwas bereit hält – und Ihr Genusserlebnis keine große Theorie braucht. Denn nur in der Praxis findet der Gaumen das richtige Vokabular. Mit unseren sorgfältig kuratierten Probierpaketen können Sie sich die Suche nach neuen Produkten sparen.",+494213053251,http://www.club-of-wine.de,service@ruyter-und-ast.de,Weingesellschaft Ruyter & Ast GmbH Matheus-Müller-Platz 1 65343 Bremen Deutschland
https://www.trustedshops.de/bewertung/info_X9B05FD8F8C2E74039189A0AC4E3DC79B.html,robert-franz-naturprodukte.de,"Entdecke in unserem Robert Franz Shop erstklassige natürliche Nahrungsergänzungsmittel zur Förderung deiner Gesundheit und Vitalität. Die Relevanz natürlicher Mittel nimmt kontinuierlich zu, weshalb wir uns darauf spezialisiert haben, hochwertige natürliche Ergänzungen für das körperliche Wohlbefinden bereitzustellen. Robert Franz setzt den Menschen stets in den Mittelpunkt seines Handelns. Mit einem tiefen Verständnis für individuelle Bedürfnisse und einem starken Fokus auf das menschliche Wohlbefinden, widmet er sich der Schaffung von Produkten höchster Qualität. Jedes seiner Erzeugnisse spiegelt sein unermüdliches Engagement für Exzellenz wider. Robert Franz steht mit seinem Namen für Vertrauen und Zuverlässigkeit, ein Symbol dafür, dass in jedem seiner Produkte Sorgfalt und Hingabe stecken, um die Gesundheit und Vitalität des Menschen zu fördern.",+4968141096664,http://robert-franz-naturprodukte.de,info@robert-franz-naturprodukte.de,ECO Future Marketing AG Industriering 10 9491 Ruggell Liechtenstein
https://www.trustedshops.de/bewertung/info_XE3030B790F991905D65ABA4594E95709.html,gefro.de,"GEFRO steht seit 100 Jahren für erstklassige Produkte, die den Alltag schmackhafter und abwechslungsreicher gestalten. Unsere Suppen, Soßen und Würzmischungen, bestehend aus hochwertigen, natürlichen Zutaten, bringen den einzigartigen GEFRO-Geschmack direkt in Ihre Küche. Unsere Produkte sind vegetarisch, zum Großteil glutenfrei und viele sind ohne Laktose sowie vegan. Egal, ob Sie nach einer herzhaften Suppe, einer cremigen Soße oder nach raffinierten Würzmischungen suchen – bei uns finden Sie alles, was Ihr Herz begehrt. Entdecken Sie die Vielfalt von GEFRO und genießen Sie mit uns die Freude am Kochen!",+49833195950,http://www.gefro.de,info@gefro.de,GEFRO GmbH & Co. KG Rudolf-Diesel-Straße 21 87700 Memmingen Deutschland
https://www.trustedshops.de/bewertung/info_X459FBAED0A151B854282C10DB5CA7D6A.html,Coffeefair GmbH,"Coffeefair - Ihr Partner für Kaffee und Kaffeemaschinen. Coffeefair ist ein auf den Gastronomie- und Vendingsektor spezialisierter Kaffee-Großhändler und steht für faire Preise und faire Konditionen. 1,5 Mio. Kunden, 35 Mio. Euro Jahresumsatz, 10.000 Bestellungen / Woche, 3000 Artikel, 20 Jahre Erfahrung, Top-Preise! Coffeefair ist spezialisiert auf Hotels, Tankstellenshops und Cafés ebenso wie Bäckereien und Behörden. Mit einem Jahresumsatz von 35 Mio. Euro, über 1,5 Mio. Kunden sowie täglich 500 neuen Käufern, generiert Coffeefair 10.000 Bestellungen pro Woche und damit ein Umsatzwachstum von mehr als 25 Prozent p.a. – und steht somit an der Spitze des Kaffee-Onlinehandels. Das Einkaufsvolumen liegt bei mehreren hundert Tonnen im Jahr. Coffeefair kann problemlos palettenweise liefern, sogar weltweit. Die Sortimentstiefe umfasst neben 20 Eigenmarken über 3000 Produkte von Kaffee, Topping, Kakao, Tee aller namenhaften Hersteller über Reinigungsmittel und Kaffeevollautomaten von Herstellern wie WMF, Melitta, Schaerer, Jura und viele mehr. Coffeefair kann Top-Preise anbieten, außerdem Staffelpreise, Sonderpreise für Großabnehmer, Büro und Gastronomie und attraktive Kaffeevollautomaten-Angebote.",+4945218302640,http://www.coffeefair.de,info@coffeefair.de,Coffeefair GmbH Marie-Curie-Straße 1-3 23701 Eutin Deutschland
https://www.trustedshops.de/bewertung/info_XC82EC8626E3F149F885E6820CB12D896.html,karls-shop.de,"In Karls Online Shop können Sie wie in dem rustikalen Bauernmarkt herrlich stöbern und shoppen – bequem von zu Hause, 24 h am Tag. Bei Karls Online Shop erhalten Sie auch Karls selbst gemachte Produkte aus den Manufakturen: Kerzen, Erdbeermarmelade, Kekse, Dinkelkissen, Seife, frisch gerösteten Hochland-Kaffee und natürlich viele Produkte und Präsentkörbe rund um das Thema Erdbeere und Sanddorn. Die selbst hergestellten Seifenstücke sind alles Unikate. Aber auch Maritimes, Bunzlauer Keramik, Erdbeerlimes und Fruchtweine sowie Halloween Artikel sind beliebte Angebote in Karls Online Bauernmarkt. Karls Online Shop ist bekannt für Hausgemachtes, Gesundes und alles rund um Ihr Landhaus, denn viele rustikale Artikel sind ideale Landhausdekorationen – auch Schönes für Haus, Hof und Garten.",+4938202405258,http://www.karls-shop.de,trustedshops@lupcom.de,Karls Markt OHG Purkshof 2 18182 Rövershagen Deutschland
https://www.trustedshops.de/bewertung/info_X6C3813A4DDDD76D8681D3F7ADC99B10F.html,www.ludwig-von-kapff.de,"Unsere über 330-jährige Erfahrung im Weinhandel ist Ihr Vorteil. Wir bieten Ihnen ein umfassendes Service-Angebot und ein ebenso reichhaltiges wie spannendes Wein- und Spirituosensortiment. Die bereits 1692 gegründete Firma Ludwig von Kapff ist eines der beiden ältesten Weinhandelshäuser Deutschlands. Seit über 330 Jahren pflegen wir enge, zum Teil freundschaftliche Beziehungen zu berühmten und aufstrebenden Weinerzeugern rund um den Globus. Diese versetzen uns in die Lage, Ihnen erstklassige Gewächse zu Preisen anzubieten, die Ihnen nur ein Direktimporteur machen kann. Wir bieten zahlreiche Weine, Champagner, Prosecco, Süß- und Likörweine, Sherry und Spirituosen. Sogar reine Bioweine finden sich im riesigen Sortiment. Dabei arbeiten wir mit ausgewählten Winzern und Weingütern zusammen, wie etwa mit dem Weingut Baron Philippe de Rothschild aus Frankreich, dem Weingut Frescobaldi aus Italien oder dem Weingut Metzger aus Deutschland. Jeder dieser Winzer kann mit hervorragenden, erlesenen Weinen aufwarten. Sie entstehen aus verschiedenen Rebsorten, wie dem Merlot, Cabernet Sauvignon, Sauvignon Blanc oder Pinot Grigio, um nur einige zu nennen. So kann jeder den für sich den passenden Wein aus Frankreich, Spanien, Portugal, Chile, Italien, Argentinien und vielen weiteren Ländern im Sortiment finden. Natürlich können Sie alle Weine bei uns bequem online bestellen und sich direkt nach Hause liefern lassen.",+494213994325,http://www.ludwig-von-kapff.de,l.kaniok@ludwig-von-kapff.de,Ludwig von Kapff GmbH Matheus-Müller-Platz 1 65343 Bremen Deutschland
https://www.trustedshops.de/bewertung/info_XED78C3E82512A5660DEEF88C3C93947B.html,hawlik-vitalpilze.de,"Hawlik Vitalpilze ist der Spezialist für Vitalpilze und Mikronährstoffe – für Dein Wohlbefinden. Als führender Pilzproduzent mit Erfahrung im Anbau und Produktion von Vitalpilzen seit 1980, bieten wir Dir beste Qualität und das garantiert. Qualitätskontrollen begleiten unsere Rohstoffe vom Anbaugebiet bis in die Kapsel und in das Pulver. Geerntet wird nur der Pilz-Fruchtkörper, die wertvollsten Inhaltsstoffe vom Pilz. Unser Mikronährstoffe werden in Zusammenarbeit mit Medizinern und Gesundheitsspezialisten entwickelt. Die bewährten Rezepturen werden unter strengen Kontrollen in Österreich hergestellt. Vitalpilze und Mikronährstoffe lassen sich ideal kombinieren und die Inhaltsstoffe ergänzen sich. Besser kannst Du Deine Nahrung nicht ergänzen. Wenn Du nicht zufrieden sind, hast Du bei uns eine unbegrenzte-Geld-zurück-Garantie. 100% Sicherheit und Null Risiko.",+49817099590,http://www.hawlik-vitalpilze.de,info@pilzshop.de,Hawlik Gesundheitsprodukte GmbH Gewerbestr. 8 82064 Straßlach Deutschland
https://www.trustedshops.de/bewertung/info_XD37748B6E6AD457FE5925DC16DAC1498.html,ascopharm.de,"In Wernigerode am Rande des Nationalparks Harz und in unmittelbarer Nähe zum Brocken hat sich mit der ascopharm GmbH ein expandierendes mittelständisches Unternehmen angesiedelt, das von seiner Kundschaft geschätzt wird und wegen seiner hochwertigen Produkte auch in Fachkreisen viel Beachtung findet. Im Vordergrund steht hierbei seine Eigenmarke sovita. Bereits seit über 45 Jahren gilt ascopharm als kompetenter Partner für Ihr Wohlbefinden. Unsere Firmenphilosophie „Ihre Gesundheit und wir - eine Partnerschaft“ ist dabei keine leere Floskel, denn mit unserem Angebot erfüllen wir zum Wohle unserer Kunden und Kundinnen drei wesentliche Anforderungen: - wissenschaftlich sinnvolle Produkte - von höchster Qualität - mit einem optimalen Preis-Leistungsverhältnis Damit können Sie sicher sein, auch wirklich etwas für Ihre Gesundheit zu tun! Wir von ascopharm entwickeln alle Produkte mit größter Sorgfalt durch ein internes Wissenschaftsteam selbst. Hierbei findet das Wissen um Pflanzenheilkunde ebenso Berücksichtigung wie modernste wissenschaftliche Erkenntnisse über Vitalstoffe. Nur das, was auch von Nutzen ist und strengsten Kriterien genügt, wird in unser Sortiment aufgenommen. Die Qualität steht dabei an erster Stelle. Alle Produkte werden aus hochwertigen und sorgfältig ausgewählten Rohstoffen schonend hergestellt. Dabei nutzen wir sogar für unsere Nahrungsergänzungsmittel modernste Produktionsverfahren, wie sie sonst nur bei der Herstellung von Arzneimitteln zu finden sind.",+493943948110,http://www.ascopharm.de,info@ascopharm.de,ascopharm GmbH Am Bruchanger 6 38855 Wernigerode Deutschland
